name,supertype,rarity,cmc,color,modern_legality,standard_legality,commander_legality,vintage_legality,legacy_legality,reprint,price,is_legendary
Wall of Tears,Creature,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.96,0
Bottomless Pit,Enchantment,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,4.65,0
Brush with Death,Sorcery,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Cannibalize,Sorcery,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Corrupting Licid,Creature,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Crovax the Cursed,Creature,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.74,0
Dauthi Trapper,Creature,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Death Stroke,Sorcery,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Dungeon Shade,Creature,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Foul Imp,Creature,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Grave Pact,Enchantment,Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,15.77,0
Lab Rats,Sorcery,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Megrim,Enchantment,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.45,0
Mind Peel,Sorcery,Uncommon,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Mindwarper,Creature,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.2,0
Morgue Thrull,Creature,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Mortuary,Enchantment,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,1.12,0
Rabid Rats,Creature,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Revenant,Creature,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Serpent Warrior,Creature,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Skeleton Scavengers,Creature,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Stronghold Assassin,Creature,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.65,0
Stronghold Taskmaster,Creature,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Torment,Enchantment,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Tortured Existence,Enchantment,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.84,0
Wall of Souls,Creature,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.72,0
Amok,Enchantment,Rare,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.2,0
Convulsing Licid,Creature,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Craven Giant,Creature,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Duct Crawler,Creature,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Fanning the Flames,Sorcery,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.36,0
Flame Wave,Sorcery,Uncommon,7,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Fling,Instant,Common,2,Red,Legal,Legal,Legal,Legal,Legal,0,0.23,0
Flowstone Blade,Enchantment,Common,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Flowstone Hellion,Creature,Uncommon,5,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Flowstone Mauler,Creature,Rare,6,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Flowstone Shambler,Creature,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Furnace Spirit,Creature,Common,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Heat of Battle,Enchantment,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Invasion Plans,Enchantment,Rare,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.51,0
Mob Justice,Sorcery,Common,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.34,0
Mogg Bombers,Creature,Common,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Mogg Flunkies,Creature,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Mogg Infestation,Sorcery,Rare,5,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,5.63,0
Mogg Maniac,Creature,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.5,0
Ruination,Sorcery,Rare,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,4.96,0
Seething Anger,Sorcery,Common,1,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Shard Phoenix,Creature,Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Shock,Instant,Common,1,Red,Legal,Legal,Legal,Legal,Legal,0,0.29,0
Spitting Hydra,Creature,Rare,5,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Wall of Razors,Creature,Uncommon,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Awakening,Enchantment,Rare,4,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,4.44,0
Burgeoning,Enchantment,Rare,1,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,14.78,0
Carnassid,Creature,Rare,6,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.18,0
Constant Mists,Instant,Uncommon,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,5.28,0
Crossbow Ambush,Instant,Common,1,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Elven Rite,Sorcery,Uncommon,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Endangered Armodon,Creature,Common,4,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Hermit Druid,Creature,Rare,2,Green,Not Legal,Not Legal,Legal,Legal,Banned,0,25.19,0
Lowland Basilisk,Creature,Common,3,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Mulch,Sorcery,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Overgrowth,Enchantment,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.33,0
Primal Rage,Enchantment,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,1.74,0
Provoke,Instant,Common,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Skyshroud Archer,Creature,Common,1,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Skyshroud Troopers,Creature,Common,4,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Spike Breeder,Creature,Rare,4,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Spike Colony,Creature,Common,5,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Spike Feeder,Creature,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,1.62,0
Spike Soldier,Creature,Uncommon,4,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Spike Worker,Creature,Common,3,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Spined Wurm,Creature,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Tempting Licid,Creature,Uncommon,3,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.22,0
Verdant Touch,Sorcery,Rare,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.2,0
Volrath's Gardens,Enchantment,Rare,2,Green,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Wall of Blossoms,Creature,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.87,0
Acidic Sliver,Creature,Uncommon,2,Gold,Not Legal,Not Legal,Legal,Legal,Legal,0,0.39,0
Crystalline Sliver,Creature,Uncommon,2,Gold,Not Legal,Not Legal,Legal,Legal,Legal,0,6.16,0
Hibernation Sliver,Creature,Uncommon,2,Gold,Not Legal,Not Legal,Legal,Legal,Legal,0,2.69,0
Sliver Queen,Creature,Rare,5,Gold,Not Legal,Not Legal,Legal,Legal,Legal,0,136.02,0
Spined Sliver,Creature,Uncommon,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.38,0
Victual Sliver,Creature,Uncommon,2,Gold,Not Legal,Not Legal,Legal,Legal,Legal,0,0.38,0
Bullwhip,Artifact,Uncommon,4,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.18,0
Ensnaring Bridge,Artifact,Rare,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,23.05,0
Heartstone,Artifact,Uncommon,3,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,3.07,0
Horn of Greed,Artifact,Rare,3,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,3.89,0
Hornet Cannon,Artifact,Uncommon,4,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Jinxed Ring,Artifact,Rare,2,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.39,0
Mox Diamond,Artifact,Rare,0,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,318.47,0
Portcullis,Artifact,Rare,4,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.89,0
Shifting Wall,Artifact Creature,Uncommon,1,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.77,0
Sword of the Chosen,Artifact,Rare,2,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.6,0
Volrath's Laboratory,Artifact,Rare,5,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,0.46,0
Volrath's Stronghold,Land,Rare,0,Colorless,Not Legal,Not Legal,Legal,Legal,Legal,0,54.14,0
Advance Scout,Creature,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Angelic Protector,Creature,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Anoint,Instant,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Armor Sliver,Creature,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Armored Pegasus,Creature,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Auratog,Creature,Rare,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.51,0
Avenging Angel,Creature,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.62,0
Circle of Protection: Black,Enchantment,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Circle of Protection: Blue,Enchantment,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Circle of Protection: Green,Enchantment,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Circle of Protection: Red,Enchantment,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Circle of Protection: Shadow,Enchantment,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Circle of Protection: White,Enchantment,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.2,0
Clergy en-Vec,Creature,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Cloudchaser Eagle,Creature,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Disenchant,Instant,Common,2,White,Legal,Legal,Legal,Legal,Legal,0,0.14,0
Elite Javelineer,Creature,Common,3,White,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Field of Souls,Enchantment,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.45,0
Flickering Ward,Enchantment,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,0,2.24,0
Gallantry,Instant,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Gerrard's Battle Cry,Enchantment,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.39,0
Hanna's Custody,Enchantment,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.88,0
Hero's Resolve,Enchantment,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Humility,Enchantment,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,20.68,0
Invulnerability,Instant,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Knight of Dawn,Creature,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Light of Day,Enchantment,Uncommon,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.34,0
Marble Titan,Creature,Rare,4,White,Legal,Not Legal,Legal,Legal,Legal,0,2.59,0
Master Decoy,Creature,Common,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Mounted Archers,Creature,Common,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Oracle en-Vec,Creature,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.41,0
Orim's Prayer,Enchantment,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.4,0
Orim Samite Healer,Creature,Rare,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.96,0
Pacifism,Enchantment,Common,2,White,Legal,Legal,Legal,Legal,Legal,0,0.15,0
Pegasus Refuge,Enchantment,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.29,0
Quickening Licid,Creature,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Repentance,Sorcery,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Sacred Guide,Creature,Rare,1,White,Not Legal,Not Legal,Legal,Legal,Legal,0,2.36,0
Safeguard,Enchantment,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.29,0
Serene Offering,Instant,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Soltari Crusader,Creature,Uncommon,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Soltari Emissary,Creature,Rare,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.37,0
Soltari Foot Soldier,Creature,Common,1,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Soltari Lancer,Creature,Common,3,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Soltari Monk,Creature,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.32,0
Soltari Priest,Creature,Uncommon,2,White,Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Soltari Trooper,Creature,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Spirit Mirror,Enchantment,Rare,4,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.52,0
Staunch Defenders,Creature,Uncommon,5,White,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Talon Sliver,Creature,Common,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.34,0
Warmth,Enchantment,Uncommon,2,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.22,0
Winds of Rath,Sorcery,Rare,5,White,Not Legal,Not Legal,Legal,Legal,Legal,0,1.22,0
Worthy Cause,Instant,Uncommon,1,White,Not Legal,Not Legal,Legal,Legal,Legal,0,0.34,0
Benthic Behemoth,Creature,Rare,8,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.5,0
Capsize,Instant,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,1.08,0
Chill,Enchantment,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.37,0
Counterspell,Instant,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,1.41,0
Dismiss,Instant,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Dream Cache,Sorcery,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.19,0
Duplicity,Enchantment,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.19,0
Ertai's Meddling,Instant,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.77,0
Escaped Shapeshifter,Creature,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.59,0
Fighting Drake,Creature,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Fylamarid,Creature,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Gaseous Form,Enchantment,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Giant Crab,Creature,Common,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Horned Turtle,Creature,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Insight,Enchantment,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.28,0
Interdict,Instant,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Intuition,Instant,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,70.21,0
Legacy's Allure,Enchantment,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.45,0
Legerdemain,Sorcery,Uncommon,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Mana Severance,Sorcery,Rare,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,7.67,0
Manta Riders,Creature,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Mawcor,Creature,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Meditate,Instant,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,3.52,0
Mnemonic Sliver,Creature,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Power Sink,Instant,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Precognition,Enchantment,Rare,5,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Propaganda,Enchantment,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,6.21,0
Rootwater Diver,Creature,Uncommon,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.19,0
Rootwater Hunter,Creature,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Rootwater Matriarch,Creature,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.39,0
Rootwater Shaman,Creature,Rare,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.51,0
Sea Monster,Creature,Common,6,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Shadow Rift,Instant,Common,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.53,0
Shimmering Wings,Enchantment,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Skyshroud Condor,Creature,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Spell Blast,Instant,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Steal Enchantment,Enchantment,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,3.94,0
Stinging Licid,Creature,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Thalakos Dreamsower,Creature,Uncommon,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Thalakos Mistfolk,Creature,Common,3,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Thalakos Seer,Creature,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.34,0
Thalakos Sentry,Creature,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Time Ebb,Sorcery,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Time Warp,Sorcery,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,13.19,0
Tradewind Rider,Creature,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,1.63,0
Twitch,Instant,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Unstable Shapeshifter,Creature,Rare,4,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.39,0
Volrath's Curse,Enchantment,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Whim of Volrath,Instant,Rare,1,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.93,0
Whispers of the Muse,Instant,Uncommon,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.32,0
Wind Dancer,Creature,Uncommon,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Wind Drake,Creature,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Winged Sliver,Creature,Common,2,Blue,Not Legal,Not Legal,Legal,Legal,Legal,0,0.55,0
Abandon Hope,Sorcery,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.19,0
Bellowing Fiend,Creature,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Blood Pet,Creature,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Bounty Hunter,Creature,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,6.92,0
Carrionette,Creature,Rare,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.34,0
Clot Sliver,Creature,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Coercion,Sorcery,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Coffin Queen,Creature,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,5.36,0
Commander Greven il-Vec,Creature,Rare,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.97,0
Corpse Dance,Instant,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,5.96,0
Dark Banishing,Instant,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Dark Ritual,Instant,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0,0
Darkling Stalker,Creature,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Dauthi Embrace,Enchantment,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,1.1,0
Dauthi Ghoul,Creature,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.28,0
Dauthi Horror,Creature,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Dauthi Marauder,Creature,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Dauthi Mercenary,Creature,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Dauthi Mindripper,Creature,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.22,0
Dauthi Slayer,Creature,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Death Pits of Rath,Enchantment,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.63,0
Diabolic Edict,Instant,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.42,0
Disturbed Burial,Sorcery,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Dread of Night,Enchantment,Uncommon,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.55,0
Dregs of Sorrow,Sorcery,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.37,0
Endless Scream,Enchantment,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Enfeeblement,Enchantment,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Evincar's Justice,Sorcery,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.33,0
Extinction,Sorcery,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.68,0
Fevered Convulsions,Enchantment,Rare,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.56,0
Gravedigger,Creature,Common,4,Black,Legal,Legal,Legal,Legal,Legal,0,0.05,0
Imps' Taunt,Instant,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Kezzerdrix,Creature,Rare,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.32,0
Knight of Dusk,Creature,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Leeching Licid,Creature,Uncommon,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Living Death,Sorcery,Rare,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,4.71,0
Maddening Imp,Creature,Rare,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,1.54,0
Marsh Lurker,Creature,Common,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Mindwhip Sliver,Creature,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.3,0
Minion of the Wastes,Creature,Rare,6,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.37,0
Perish,Sorcery,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.28,0
Pit Imp,Creature,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Rain of Tears,Sorcery,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.31,0
Rats of Rath,Creature,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Reanimate,Sorcery,Uncommon,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,12.12,0
Reckless Spite,Instant,Uncommon,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Sadistic Glee,Enchantment,Common,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Sarcomancy,Enchantment,Rare,1,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,2.12,0
Screeching Harpy,Creature,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Servant of Volrath,Creature,Common,3,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Skyshroud Vampire,Creature,Uncommon,5,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Souldrinker,Creature,Uncommon,4,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Spinal Graft,Enchantment,Common,2,Black,Not Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Aftershock,Sorcery,Common,4,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.2,0
Ancient Runes,Enchantment,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Apocalypse,Sorcery,Rare,5,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,2.82,0
Barbed Sliver,Creature,Uncommon,3,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Blood Frenzy,Instant,Common,2,Red,Not Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Boil,Instant,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.95,0
