names,edhrec
Mind's Eye,10122
Mindslaver,4056
Mindstorm Crown,59
Mirror Golem,50
Mourner's Shield,47
Myr Adapter,129
Myr Enforcer,613
Myr Incubator,221
Myr Mindservant,209
Myr Prototype,35
Myr Retriever,9907
Necrogen Spellbomb,341
Needlebug,6
Neurok Hoversail,434
Nightmare Lash,1088
Nim Replica,6
Nuisance Engine,420
Oblivion Stone,7145
Omega Myr,99
Ornithopter,6579
Pearl Shard,4
Pentavus,1785
Pewter Golem,3
Platinum Angel,6476
Power Conduit,619
Proteus Staff,1622
Psychogenic Probe,79
Pyrite Spellbomb,1296
Quicksilver Fountain,1012
Rust Elemental,704
Rustspore Ram,6
Scale of Chiss-Goria,224
Scrabbling Claws,1530
Sculpting Steel,4525
Scythe of the Wretched,780
Serum Tank,183
Silver Myr,4865
Skeleton Shard,236
Slagwurm Armor,1764
Soldier Replica,7
Solemn Simulacrum,74561
Soul Foundry,1798
Spellweaver Helix,0
Steel Wall,1434
Sun Droplet,1242
Sunbeam Spellbomb,444
Sword of Kaldra,1956
Synod Sanctum,550
Talisman of Dominance,18323
Talisman of Impulse,3387
Talisman of Indulgence,13645
Talisman of Progress,11462
Talisman of Unity,3246
Tanglebloom,20
Tangleroot,160
Tel-Jilad Stylus,765
Thought Prison,98
Timesifter,825
Titanium Golem,2
Tooth of Chiss-Goria,233
Tower of Champions,13
Tower of Eons,53
Tower of Fortunes,902
Tower of Murmurs,34
Triskelion,5181
Viridian Longbow,1613
Vorrac Battlehorns,1484
Vulshok Battlegear,94
Vulshok Gauntlets,37
Welding Jar,2465
Wizard Replica,110
Worldslayer,1906
Yotian Soldier,39
Ancient Den,7863
Blinkmoth Well,686
Cloudpost,275
Glimmervoid,1516
Great Furnace,12458
Seat of the Synod,16739
Stalking Stones,449
Tree of Tales,2162
Vault of Whispers,8252
Ageless Sentinels,40
Astral Steel,87
Aven Farseer,12
Aven Liberator,25
Daru Spiritualist,140
Daru Warchief,770
Dawn Elemental,64
Decree of Justice,2874
Dimensional Breach,224
Dragon Scales,109
Dragonstalker,20
Eternal Dragon,1477
Exiled Doomsayer,1
Force Bubble,148
Frontline Strategist,87
Gilded Light,369
Guilty Conscience,206
Karona's Zealot,16
Noble Templar,177
Rain of Blades,14
Recuperate,8
Reward the Faithful,32
Silver Knight,240
Trap Digger,1
Wing Shards,1202
Wipe Clean,222
Zealous Inquisitor,12
Aphetto Runecaster,867
Brain Freeze,1394
Coast Watcher,98
Day of the Dragons,293
Decree of Silence,1882
Dispersal Shield,157
Dragon Wings,254
Faces of the Past,305
Hindering Touch,113
Long-Term Plans,4229
Mercurial Kite,4
Metamorphose,46
Mind's Desire,4295
Mischievous Quanar,1297
Mistform Warchief,202
Parallel Thoughts,407
Pemmin's Aura,2967
Raven Guild Initiate,3
Raven Guild Master,392
Riptide Survivor,643
Rush of Knowledge,1337
Scornful Egotist,48
Shoreline Ranger,284
Stifle,2911
Temporal Fissure,1461
Thundercloud Elemental,16
Bladewing's Thrall,258
Cabal Conditioning,267
Cabal Interrogator,130
Call to the Grave,1433
Carrion Feeder,11659
Chill Haunting,7
Clutch of Undeath,22
Consumptive Goo,137
Death's-Head Buzzard,27
Decree of Pain,16070
Dragon Shadow,303
Fatal Mutation,1
Final Punishment,58
Lethal Vapors,1008
Lingering Death,57
Nefashu,154
Putrid Raptor,3
Reaping the Graves,136
Skulltap,233
Soul Collector,250
Tendrils of Agony,2213
Twisted Abomination,644
Unburden,184
Undead Warchief,4348
Unspeakable Symbol,2405
Vengeful Dead,2299
Zombie Cutthroat,9
Bonethorn Valesk,6
Carbonize,36
Chartooth Cougar,240
Decree of Annihilation,2094
Dragon Breath,534
Dragon Mage,6038
Dragon Tyrant,679
Dragonspeaker Shaman,4305
Dragonstorm,1084
Enrage,146
Extra Arms,10
Form of the Dragon,353
Goblin Brigand,18
Goblin Psychopath,91
Goblin War Strike,2164
Goblin Warchief,4469
Grip of Chaos,1113
Misguided Rage,12
Pyrostatic Pillar,497
Rock Jockey,8
Scattershot,66
Siege-Gang Commander,9089
Skirk Volcanist,5
Spark Spray,49
Sulfuric Vortex,4089
Torrent of Fire,21
Uncontrolled Infestation,46
Accelerated Mutation,42
Alpha Status,637
Ambush Commander,379
Ancient Ooze,215
Break Asunder,86
Claws of Wirewood,21
Decree of Savagery,347
Divergent Growth,19
Dragon Fangs,276
Elvish Aberration,966
Fierce Empath,10918
Forgotten Ancient,11368
Hunting Pack,345
Krosan Drover,478
Krosan Warchief,266
Kurgadon,16
One with Nature,987
Primitive Etchings,171
Root Elemental,86
Sprouting Vines,1032
Titanic Bulvox,17
Treetop Scout,910
Upwelling,698
Wirewood Guardian,153
Wirewood Symbiote,4753
Woodcloaker,13
Xantid Swarm,357
Bladewing the Risen,4568
Edgewalker,1059
Karona False God,190
Sliver Overlord,1099
Ark of Blight,48
Proteus Machine,95
Stabilizer,11
Temple of the False God,84432
Akroma Angel of Wrath,3925
Akroma's Devoted,115
Aven Redeemer,30
Aven Warhawk,55
Beacon of Destiny,59
Celestial Gatekeeper,590
Cloudreach Cavalry,20
Daru Mender,13
Daru Sanctifier,17
Daru Stinger,13
Defender of the Order,29
Deftblade Elite,67
Essence Sliver,1308
Gempalm Avenger,40
Glowrider,1092
Liege of the Axe,2
Lowland Tracker,8
Planar Guide,253
Plated Sliver,695
Starlight Invoker,4
Stoic Champion,81
Sunstrike Legionnaire,68
Swooping Talon,16
Wall of Hope,791
Ward Sliver,1285
Whipgrass Entangler,150
White Knight,577
Windborn Muse,6984
Wingbeat Warrior,10
Aven Envoy,19
Cephalid Pathmage,100
Chromeshell Crab,2178
Covert Operative,31
Crookclaw Elder,338
Dermoplasm,129
Dreamborn Muse,2702
Echo Tracer,994
Fugitive Wizard,27
Gempalm Sorcerer,31
Glintwing Invoker,3
Keeneye Aven,72
Keeper of the Nine Gales,382
Master of the Veil,588
Merchant of Secrets,1160
Mistform Seaswift,10
Mistform Sliver,97
Mistform Ultimus,181
Mistform Wakecaster,50
Primoc Escapee,108
Riptide Director,467
Riptide Mangler,43
Shifting Sliver,2418
Synapse Sliver,1243
Voidmage Apprentice,1537
Wall of Deceit,423
Warped Researcher,8
Weaver of Lies,734
Willbender,2960
Aphetto Exterminator,133
Bane of the Living,1995
Blood Celebrant,1206
Corpse Harvester,1921
Crypt Sliver,1981
Dark Supplicant,132
Deathmark Prelate,53
Drinker of Sorrow,10
Dripping Dead,10
Earthblighter,23
Embalmed Brawler,3
Gempalm Polluter,964
Ghastly Remains,33
Goblin Turncoat,8
Graveborn Muse,2528
Havoc Demon,333
Hollow Specter,140
Infernal Caretaker,54
Noxious Ghoul,2012
Phage the Untouchable,1633
Scion of Darkness,737
Skinthinner,1095
Smokespew Invoker,6
Sootfeather Flock,3
Spectral Sliver,142
Toxin Sliver,568
Vile Deacon,115
Withered Wretch,1249
Zombie Brute,18
Blade Sliver,435
Bloodstoke Howler,16
Clickslither,155
Crested Craghorn,18
Flamewave Invoker,75
Frenetic Raptor,11
Gempalm Incinerator,1760
Goblin Assassin,1170
Goblin Clearcutter,18
Goblin Dynamo,42
Goblin Firebug,15
Goblin Goon,257
Goblin Grappler,74
Goblin Lookout,1218
Hunter Sliver,899
Imperial Hellkite,159
Kilnmouth Dragon,690
Lavaborn Muse,212
Macetail Hystrodon,27
Magma Sliver,793
Ridgetop Raptor,15
Rockshard Elemental,21
Shaleskin Plower,28
Skirk Alarmist,124
Skirk Drill Sergeant,302
Skirk Marauder,26
Skirk Outrider,1
Unstable Hulk,12
Warbreak Trumpeter,253
Berserk Murlodont,27
Branchsnap Lorian,18
Brontotherium,17
Brood Sliver,2021
Caller of the Claw,1694
Canopy Crawler,23
Defiant Elf,76
Elvish Soultiller,332
Enormous Baloth,45
Feral Throwback,30
Gempalm Strider,143
Glowering Rogon,9
Hundroog,19
Krosan Cloudscraper,213
Krosan Vorine,65
Nantuko Vigilante,1934
Needleshot Gourna,7
Patron of the Wild,29
Primal Whisperer,332
Quick Sliver,2669
Root Sliver,2136
Seedborn Muse,23229
Stonewood Invoker,14
Timberwatch Elf,2427
Totem Speaker,22
Tribal Forcemage,194
Vexing Beetle,6
Wirewood Channeler,2800
Wirewood Hivemaster,382
Akroma's Blessing,533
Akroma's Vengeance,5828
Ancestor's Prophet,259
Astral Slide,1281
Aura Extraction,68
Aurification,940
Aven Brigadier,434
Aven Soulgazer,4
Battlefield Medic,159
Catapult Master,862
Catapult Squad,58
Chain of Silence,17
Circle of Solace,13
Convalescent Care,21
Crowd Favorites,3
Crown of Awe,99
Crude Rampart,10
Daru Cavalier,2
Daru Healer,7
Daru Lancer,5
Daunting Defender,53
Dawning Purist,17
Defensive Maneuvers,36
Demystify,365
Disciple of Grace,34
Dive Bomber,3
Doubtless One,263
Exalted Angel,258
Foothill Guide,3
Glarecaster,195
Glory Seeker,27
Grassland Crusader,3
Gravel Slinger,2
Gustcloak Harrier,73
Gustcloak Runner,8
Gustcloak Savior,594
Gustcloak Sentinel,17
Gustcloak Skirmisher,57
Harsh Mercy,1040
Improvised Armor,24
Inspirit,17
Ironfist Crusher,36
Jareth Leonine Titan,1840
Mobilization,1382
Nova Cleric,113
Oblation,5788
Pacifism,2367
Pearlspear Courier,6
Piety Charm,35
Renewed Faith,331
Righteous Cause,777
Sandskin,20
Shared Triumph,795
Shieldmage Elder,84
Sigil of the New Dawn,768
Sunfire Balm,11
True Believer,314
Unified Strike,85
Weathered Wayfarer,4998
Whipcorder,122
Words of Worship,309
Airborne Aid,411
Annex,315
Aphetto Alchemist,1514
Aphetto Grifter,127
Arcanis the Omnipotent,8484
Artificial Evolution,178
Ascending Aven,14
Aven Fateshaper,83
Backslide,270
Blatant Thievery,7015
Callous Oppressor,492
Chain of Vapor,9915
Choking Tethers,306
Clone,4469
Complicate,1088
Crafty Pathmage,50
Crown of Ascension,33
Discombobulate,282
Dispersing Orb,29
Disruptive Pitmage,490
Essence Fracture,23
Fleeting Aven,1
Future Sight,5895
Ghosthelm Courier,41
Graxiplon,3
Imagecrafter,76
Information Dealer,467
Ixidor Reality Sculptor,869
Ixidor's Will,97
Mage's Guile,235
Meddle,43
Mistform Dreamer,10
Mistform Mask,14
Mistform Mutant,23
Mistform Shrieker,12
Mistform Skyreaver,9
Mistform Stalker,12
Mistform Wall,25
Nameless One,143
Peer Pressure,301
Psychic Trance,69
Quicksilver Dragon,355
Read the Runes,966
Reminisce,313
Riptide Biologist,8
Riptide Chronologist,49
Riptide Entrancer,768
Riptide Shapeshifter,153
Rummaging Wizard,2
Sage Aven,34
Screaming Seahawk,5
Sea's Claim,277
Slipstream Eel,48
Spy Network,277
Standardize,107
Supreme Inquisitor,331
Trade Secrets,18
Trickery Charm,156
Voidmage Prodigy,1586
Wheel and Deal,1844
Words of Wind,1146
Accursed Centaur,52
Anurid Murkdiver,16
Aphetto Dredging,772
Aphetto Vulture,24
Blackmail,149
Boneknitter,287
Cabal Archon,145
Cabal Executioner,72
Cabal Slaver,111
Chain of Smog,203
Cover of Darkness,1803
Crown of Suspicion,14
Cruel Revival,381
Death Match,116
Death Pulse,66
Dirge of Dread,319
Disciple of Malice,46
Doomed Necromancer,2812
Ebonblade Reaper,167
Endemic Plague,31
Entrails Feaster,66
Fade from Memory,136
Fallen Cleric,2
False Cure,146
Feeding Frenzy,105
Festering Goblin,136
Frightshroud Courier,22
Gangrenous Goliath,9
Gluttonous Zombie,12
Gravespawn Sovereign,969
Grinning Demon,72
Haunted Cadaver,30
Head Games,539
Headhunter,62
Infest,160
Misery Charm,71
Nantuko Husk,1283
Oversold Cemetery,1448
Patriarch's Bidding,3711
Profane Prayers,107
Prowling Pangolin,20
Rotlung Reanimator,533
Screeching Buzzard,61
Severed Legion,38
Shade's Breath,20
Shepherd of Rot,2579
Silent Specter,306
Smother,123
Soulless One,1026
Spined Basher,3
Strongarm Tactics,76
Swat,67
Syphon Mind,9959
Syphon Soul,156
Thrashing Mudspawn,0
Undead Gladiator,555
Visara the Dreadful,876
Walking Desecration,28
Withering Hex,17
Words of Waste,1155
Wretched Anurid,15
Aether Charge,64
Aggravated Assault,6354
Airdrop Condor,14
Avarax,3
Battering Craghorn,26
Blistering Firecat,225
Break Open,20
Brightstone Ritual,3251
Butcher Orgg,31
Chain of Plasma,130
Charging Slateback,1
Commando Raid,30
Crown of Fury,50
Custody Battle,394
Dragon Roost,262
Dwarven Blastminer,960
Embermage Goblin,33
Erratic Explosion,41
Fever Charm,208
Flamestick Courier,25
Goblin Machinist,22
Goblin Piledriver,2087
Goblin Pyromancer,166
Goblin Sharpshooter,3765
Goblin Sky Raider,54
Goblin Sledder,1413
Goblin Taskmaster,68
Grand Melee,836
Gratuitous Violence,4516
Insurrection,5265
Kaboom!,125
Lavamancer's Skill,22
Lay Waste,89
Lightning Rift,625
Mana Echoes,3066
Menacing Ogre,39
Nosy Goblin,4
Pinpoint Avalanche,1
Reckless One,1072
Risky Move,877
Rorix Bladewing,315
Searing Flesh,11
Shaleskin Bruiser,35
Shock,2068
Skirk Commando,74
Skirk Fire Marshal,1292
Skirk Prospector,5478
Skittish Valesk,34
Slice and Dice,625
Snapping Thragg,7
Solar Blast,37
Sparksmith,188
Spitfire Handler,12
Spurred Wolverine,8
Starstorm,5317
Tephraderm,26
Thoughtbound Primoc,1
Threaten,600
Thunder of Hooves,11
Wave of Indifference,64
Words of War,219
Animal Magnetism,40
Barkhide Mauler,69
Biorhythm,0
Birchlore Rangers,1209
Bloodline Shaman,255
Broodhatch Nantuko,953
Centaur Glade,300
Chain of Acid,106
Crown of Vigor,29
Elven Riders,46
Elvish Guidance,1670
Elvish Pathcutter,26
Elvish Pioneer,1598
Elvish Scrapper,209
Elvish Vanguard,1027
Elvish Warrior,79
Enchantress's Presence,7065
Everglove Courier,13
Explosive Vegetation,31306
Gigapede,87
Heedless One,827
Hystrodon,370
Invigorating Boon,52
Kamahl Fist of Krosa,2481
Kamahl's Summons,680
Krosan Colossus,93
Krosan Groundshaker,37
Krosan Tusker,2114
Leery Fogbeast,27
Mythic Proportions,150
Naturalize,7911
Overwhelming Instinct,362
Primal Boost,21
Ravenous Baloth,147
Run Wild,29
Serpentine Basilisk,59
Silklash Spider,2793
Silvos Rogue Elemental,498
Snarling Undorak,8
Spitting Gourna,5
Stag Beetle,135
Steely Resolve,1337
Symbiotic Beast,104
Symbiotic Elf,50
Symbiotic Wurm,536
Taunting Elf,810
Tempting Wurm,496
Towering Baloth,16
Treespring Lorian,4
Tribal Unity,545
Venomspout Brackus,29
Vitality Charm,92
Voice of the Woods,230
Wall of Mulch,1624
Weird Harvest,977
Wellwisher,2671
Wirewood Elf,368
Wirewood Herald,1234
Wirewood Pride,220
Wirewood Savage,213
Words of Wilding,850
Cryptic Gateway,1264
Doom Cannon,40
Dream Chisel,424
Riptide Replicator,472
Slate of Ancestry,2279
Tribal Golem,7
Barren Moor,22507
Bloodstained Mire,44307
Contested Cliffs,952
Daru Encampment,277
Flooded Strand,48450
Forgotten Cave,19329
Goblin Burrows,806
Grand Coliseum,4240
Lonely Sandbar,17620
Polluted Delta,51397
Riptide Laboratory,3774
Seaside Haven,504
Secluded Steppe,15235
Starlit Sanctum,350
Tranquil Thicket,19112
Unholy Grotto,1935
Windswept Heath,48562
Wirewood Lodge,5152
Wooded Foothills,43694
Ancestor's Chosen,30
Aven Warcraft,41
Battle Screech,827
Battlewise Aven,16
Benevolent Bodyguard,626
Border Patrol,15
Cagemail,9
Chastise,144
Commander Eesha,600
Funeral Pyre,22
Glory,487
Golden Wish,26
Guided Strike,1146
Lead Astray,2
Nomad Mythmaker,1058
Phantom Flock,67
Phantom Nomad,32
Prismatic Strands,652
Pulsemage Advocate,358
Ray of Revelation,168
Selfless Exorcist,4
Shieldmage Advocate,105
Silver Seraph,70
Solitary Confinement,1868
Soulcatchers' Aerie,505
Spirit Cairn,364
Spurnmage Advocate,342
Suntail Hawk,218
Test of Endurance,1756
Trained Pronghorn,19
Unquestioned Authority,5398
Valor,267
Vigilant Sentry,3
Aven Fogbringer,148
Cephalid Constable,1052
Cephalid Inkshrouder,435
Cunning Wish,56
Defy Gravity,182
Envelop,124
Flash of Insight,327
Grip of Amnesia,170
Hapless Researcher,434
Keep Watch,1033
Laquatus's Disdain,6
Lost in Thought,25
Mental Note,586
Mirror Wall,40
Mist of Stagnation,94
Quiet Speculation,283
Scalpelexis,83
Spelljack,1058
Telekinetic Bonds,54
Web of Inertia,476
Wonder,5601
Wormfang Behemoth,6
Wormfang Crab,58
Wormfang Drake,27
Wormfang Manta,68
Wormfang Newt,8
Wormfang Turtle,16
Balthor the Defiled,1155
Cabal Therapy,586
Cabal Trainee,19
Death Wish,50
Earsplitting Rats,123
Filth,1789
Grave Consequences,45
Guiltfeeder,1421
Masked Gorgon,20
Morality Shift,478
Rats' Feast,22
Stitch Together,5352
Sutured Ghoul,50
Toxic Stench,19
Treacherous Vampire,1
Treacherous Werewolf,6
Anger,12910
Arcane Teachings,82
Barbarian Bully,30
Book Burning,50
Breaking Point,314
Browbeat,1447
Burning Wish,183
Dwarven Bloodboiler,176
Dwarven Driller,452
Dwarven Scorcher,38
Ember Shot,19
Firecat Blitz,751
Flaring Pain,55
Fledgling Dragon,95
Goretusk Firebeast,21
Infectious Rage,17
Jeska Warrior Adept,305
Lava Dart,234
Liberated Dwarf,9
Lightning Surge,26
Planar Chaos,1643
Shaman's Trance,27
Soulgorger Orgg,30
Spellgorger Barbarian,20
Swelter,0
Swirling Sandstorm,48
Worldgorger Dragon,2606
Anurid Barkripper,17
Anurid Swarmsnapper,19
Battlefield Scrounger,31
Brawn,4789
Canopy Claws,10
Centaur Rootcaster,158
Crush of Wurms,342
Elephant Guide,177
Epic Struggle,534
Erhnam Djinn,17
Exoskeletal Armor,97
Folk Medicine,14
Forcemage Advocate,53
Genesis,4656
Giant Warthog,31
Grizzly Fate,917
Harvester Druid,455
Ironshell Beetle,190
Krosan Reclamation,206
Krosan Wayfarer,574
Living Wish,94
Nantuko Tracer,182
Nullmage Advocate,314
Phantom Centaur,71
Phantom Nantuko,386
Phantom Tiger,110
Seedtime,462
Serene Sunset,57
Sudden Strength,23
Sylvan Safekeeper,9512
Thriss Nantuko Primus,127
Tunneler Wurm,26
Venomous Vines,10
Anurid Brushhopper,9
Hunting Grounds,509
Mirari's Wake,21478
Phantom Nishoba,863
Krosan Verge,18851
Nantuko Monastery,241
Riftstone Portal,983
Angel of Retribution,48
Aven Trooper,13
Cleansing Meditation,831
Equal Treatment,49
Floating Shield,60
Frantic Purification,39
Hypochondria,8
Major Teroh,198
Militant Monk,5
Morningtide,52
Mystic Familiar,46
Pay No Heed,69
Possessed Nomad,9
Reborn Hero,12
Spirit Flare,6
Stern Judge,52
Strength of Isolation,57
Teroh's Faithful,8
Teroh's Vanguard,3
Transcendence,312
Vengeful Dreams,37
Alter Reality,234
Ambassador Laquatus,268
Aquamoeba,63
Balshan Collaborator,3
Breakthrough,487
Cephalid Aristocrat,70
Cephalid Illusionist,767
Cephalid Sage,91
Cephalid Snitch,37
Cephalid Vandal,75
Churning Eddy,21
Circular Logic,561
Compulsion,387
Coral Net,9
Deep Analysis,5792
False Memories,5
Ghostly Wings,127
Hydromorph Guardian,41
Hydromorph Gull,44
Liquify,13
Llawan Cephalid Empress,286
Obsessive Search,609
Plagiarize,128
Possessed Aven,8
Retraced Image,173
Skywing Aven,72
Stupefying Touch,214
Turbulent Dreams,287
Boneshard Slasher,5
Cabal Ritual,7700
Cabal Surgeon,18
Cabal Torturer,19
Carrion Rats,74
Carrion Wurm,11
Chainer Dementia Master,1813
Chainer's Edict,577
Crippling Fatigue,11
Dawn of the Dead,545
Faceless Butcher,609
Gloomdrifter,48
Gravegouger,14
Grotesque Hybrid,35
Hypnox,158
Ichorid,111
Insidious Dreams,1712
Laquatus's Champion,42
Last Laugh,311
Mesmeric Fiend,528
Mind Sludge,260
Mortal Combat,579
Mortiphobia,15
Mutilate,7147
Nantuko Shade,204
Organ Grinder,15
Psychotic Haze,601
Putrid Imp,1445
Rancid Earth,116
Restless Dreams,371
Sengir Vampire,277
Shade's Form,413
Shambling Swarm,199
Sickening Dreams,628
Slithery Stalker,17
Soul Scourge,6
Strength of Lunacy,647
Unhinge,11
Waste Away,5
Zombie Trailblazer,422
Accelerate,1522
Balthor the Stout,74
Barbarian Outcast,3
Crackling Club,25
Crazed Firecat,325
Devastating Dreams,129
Enslaved Dwarf,8
Fiery Temper,1911
Flaming Gambit,24
Flash of Defiance,10
Grim Lavamancer,447
Hell-Bent Raider,24
Kamahl's Sledge,5
Longhorn Firebeast,9
Overmaster,545
Pardic Arsonist,24
Pardic Collaborator,2
Pardic Lancer,15
Petradon,22
Petravark,31
Pitchstone Wall,40
Possessed Barbarian,4
Pyromania,15
Radiate,705
Skullscorch,28
Sonic Seizure,20
Temporary Insanity,82
Violent Eruption,1284
Acorn Harvest,172
Anurid Scavenger,47
Arrogant Wurm,54
Basking Rootwalla,119
Centaur Chieftain,44
Centaur Veteran,3
Dwell on the Past,31
Far Wanderings,6242
Gurzigost,53
Insist,168
Invigorating Falls,31
Krosan Constrictor,35
Krosan Restorer,1721
Nantuko Blightcutter,36
Nantuko Calmer,17
Nantuko Cultivator,345
Narcissism,17
Nostalgic Dreams,691
Parallel Evolution,513
Possessed Centaur,12
Seton's Scout,27
Cabal Coffers,23922
Tainted Field,11517
Tainted Isle,7186
Tainted Peak,5144
Tainted Wood,11741
Aegis of Honor,98
Ancestral Tribute,27
Angelic Wall,1251
Animal Boneyard,132
Auramancer,4697
Aven Archer,16
Aven Cloudchaser,217
Aven Flock,7
Aven Shrine,14
Balancing Act,137
Beloved Chaplain,188
Blessed Orator,56
Cantivore,14
Cease-Fire,27
Confessor,51
Dedicated Martyr,9
Delaying Shield,557
Devoted Caretaker,280
Divine Sacrament,298
Dogged Hunter,7
Earnest Fellowship,160
Embolden,9
Gallantry,63
Graceful Antelope,22
Hallowed Healer,28
Karmic Justice,6065
Kirtar's Desire,100
Kirtar's Wrath,939
Lieutenant Kirtar,489
Life Burst,4
Luminous Guardian,7
Master Apothecary,190
Mystic Crusader,19
Mystic Penitent,9
Mystic Visionary,2
Mystic Zealot,4
Nomad Decoy,12
Patrol Hound,42
Pianna Nomad Captain,159
Pilgrim of Justice,2
Pilgrim of Virtue,6
Ray of Distortion,447
Resilient Wanderer,11
Sacred Rites,24
Second Thoughts,57
Shelter,3372
Soulcatcher,506
Sphere of Duty,79
Sphere of Grace,22
Sphere of Law,29
Sphere of Reason,18
Sphere of Truth,22
Spiritualize,131
Tattoo Ward,29
Testament of Faith,53
Tireless Tribe,111
Wayward Angel,12
Aboshan Cephalid Emperor,142
Aboshan's Desire,125
Aether Burst,8
Amugaba,4
Aura Graft,92
Aven Fisher,31
Aven Smokeweaver,38
Aven Windreader,18
Balshan Beguiler,50
Balshan Griffin,2
Bamboozle,30
Battle of Wits,27
Careful Study,3051
Cephalid Broker,256
Cephalid Looter,137
Cephalid Retainer,59
Cephalid Scout,49
Cephalid Shrine,4
Chamber of Manipulation,560
Cognivore,28
Concentrate,1607
Cultural Exchange,671
Deluge,145
Dematerialize,14
Divert,78
Dreamwinder,22
Escape Artist,273
Extract,617
Fervent Denial,220
Immobilizing Ink,45
Laquatus's Creativity,244
Patron Wizard,1096
Pedantic Learning,61
Peek,1441
Persuasion,347
Phantom Whelp,4
Predict,1079
Psionic Gift,190
Pulsating Illusion,6
Puppeteer,439
Repel,28
Rites of Refusal,221
Scrivener,292
Shifty Doppelganger,122
